image_name,query,ground_truth
pdf11_5.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf11_5.png?,10/14/2013~09/13/2013
pdf11_6.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf11_6.png?,10/14/2013~09/13/2013
pdf12_4.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf12_4.png?,10/13/2021~07/30/2013
pdf12_5.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf12_5.png?,07/17/2013~10/13/2021
pdf10_4.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf10_4.png?,10/22/2013~08/16/2013
pdf10_5.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf10_5.png?,10/22/2013~08/16/2013
11133_test_jun13_8.png,extract the bill of lading date in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,12/21/2023
11133_test_jun13_13.png,extract the bill of lading date in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,12/04/24
11133_test_jun13_18.png,extract the bill of lading date in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,12/21/2023
pdf14_4.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf14_4.png?,09.08.2012
pdf14_5.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf14_5.png?,09.08.2012
pdf15_4.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_4.png?,08/13/2012
pdf15_5.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_5.png?,08/13/2012
pdf15_6.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_6.png?,13.08.2012
pdf15_7.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_7.png?,11.08.2012
pdf15_8.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_8.png?,11/08/2012
pdf15_9.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_9.png?,09.08.2012
pdf15_10.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf15_10.png?,09.08.2012
pdf13_16.png,extract the bill of lading date in the Commercial Invoice document for the document name pdf13_16.png?,03/25/2010~09/23/2009
pdf11_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf11_4.png?,CIF
pdf11_5.png,extract the incoterm in the Commercial Invoice document for the document name pdf11_5.png?,CIF
pdf11_6.png,extract the incoterm in the Commercial Invoice document for the document name pdf11_6.png?,CIF
pdf16_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf16_4.png?,CIP
pdf12_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf12_4.png?,CIF
pdf10_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf10_4.png?,CPT
45A_46A_47A_testing_pdf1_9.png,extract the incoterm in the Commercial Invoice document for the document name 45A_46A_47A_testing_pdf1_9.png?,FOB
pdf14_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf14_4.png?,FOB
pdf14_5.png,extract the incoterm in the Commercial Invoice document for the document name pdf14_5.png?,FOB
pdf15_4.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_4.png?,FOB
pdf15_5.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_5.png?,FOB
pdf15_6.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_6.png?,FOB
pdf15_7.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_7.png?,FOB
pdf15_8.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_8.png?,FOB
pdf15_9.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_9.png?,FOB
pdf15_10.png,extract the incoterm in the Commercial Invoice document for the document name pdf15_10.png?,FOB
pdf11_4.png,extract the invoice amount in the Commercial Invoice document for the document name pdf11_4.png?,"7,755.00"
pdf11_5.png,extract the invoice amount in the Commercial Invoice document for the document name pdf11_5.png?,"7,755.00"
pdf11_6.png,extract the invoice amount in the Commercial Invoice document for the document name pdf11_6.png?,"7,755.00"
pdf16_4.png,extract the invoice amount in the Commercial Invoice document for the document name pdf16_4.png?,"126.80 3,026.78"
pdf12_5.png,extract the invoice amount in the Commercial Invoice document for the document name pdf12_5.png?,36.225.59
pdf10_4.png,extract the invoice amount in the Commercial Invoice document for the document name pdf10_4.png?,"678,474"
pdf10_5.png,extract the invoice amount in the Commercial Invoice document for the document name pdf10_5.png?,"678,474"
11133_test_jun13_8.png,extract the invoice amount in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,21723.00 6734130.00~7946273.00
11133_test_jun13_13.png,extract the invoice amount in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,25445.00 7887950.00~9307781.00
11133_test_jun13_18.png,extract the invoice amount in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,8209420.00 26482.00~9687116.00
45A_46A_47A_testing_pdf1_9.png,extract the invoice amount in the Commercial Invoice document for the document name 45A_46A_47A_testing_pdf1_9.png?,"22,250.00"
pdf14_4.png,extract the invoice amount in the Commercial Invoice document for the document name pdf14_4.png?,"14,742.00"
pdf14_5.png,extract the invoice amount in the Commercial Invoice document for the document name pdf14_5.png?,"51,012.00"
pdf15_4.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_4.png?,"10,881.00"
pdf15_5.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_5.png?,"390.72~15,238.08"
pdf15_6.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_6.png?,"7,087.50~6,910.31"
pdf15_7.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_7.png?,"16,707.60"
pdf15_8.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_8.png?,"14,028.30"
pdf15_9.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_9.png?,"14,742.00"
pdf15_10.png,extract the invoice amount in the Commercial Invoice document for the document name pdf15_10.png?,"51,012.00"
pdf13_16.png,extract the invoice amount in the Commercial Invoice document for the document name pdf13_16.png?,"7,44,98176~7.49.481761"
pdf12_5.png,extract the invoice currency in the Commercial Invoice document for the document name pdf12_5.png?,USD
11133_test_jun13_8.png,extract the invoice currency in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,INR
11133_test_jun13_13.png,extract the invoice currency in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,INR
11133_test_jun13_18.png,extract the invoice currency in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,INR
pdf14_4.png,extract the invoice currency in the Commercial Invoice document for the document name pdf14_4.png?,FOB US $
pdf14_5.png,extract the invoice currency in the Commercial Invoice document for the document name pdf14_5.png?,US $
pdf15_6.png,extract the invoice currency in the Commercial Invoice document for the document name pdf15_6.png?,US $
pdf15_7.png,extract the invoice currency in the Commercial Invoice document for the document name pdf15_7.png?,US $
pdf15_9.png,extract the invoice currency in the Commercial Invoice document for the document name pdf15_9.png?,FOB US $
pdf15_10.png,extract the invoice currency in the Commercial Invoice document for the document name pdf15_10.png?,US $
pdf13_16.png,extract the invoice currency in the Commercial Invoice document for the document name pdf13_16.png?,JPY~INR
pdf11_4.png,extract the lc date in the Commercial Invoice document for the document name pdf11_4.png?,10/14/2013~09/13/2013
pdf11_5.png,extract the lc date in the Commercial Invoice document for the document name pdf11_5.png?,10/14/2013~09/13/2013
pdf11_6.png,extract the lc date in the Commercial Invoice document for the document name pdf11_6.png?,10/14/2013~09/13/2013
pdf12_4.png,extract the lc date in the Commercial Invoice document for the document name pdf12_4.png?,10/13/2021~07/30/2013
pdf12_5.png,extract the lc date in the Commercial Invoice document for the document name pdf12_5.png?,17.07.2013
pdf10_4.png,extract the lc date in the Commercial Invoice document for the document name pdf10_4.png?,09.10.13
pdf10_5.png,extract the lc date in the Commercial Invoice document for the document name pdf10_5.png?,01/01/2013
11133_test_jun13_8.png,extract the lc date in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,08.01.2024
11133_test_jun13_13.png,extract the lc date in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,12/21/2023
11133_test_jun13_18.png,extract the lc date in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,12/21/2023
pdf14_5.png,extract the lc date in the Commercial Invoice document for the document name pdf14_5.png?,07/27/2012
pdf15_4.png,extract the lc date in the Commercial Invoice document for the document name pdf15_4.png?,08/13/2012
pdf15_5.png,extract the lc date in the Commercial Invoice document for the document name pdf15_5.png?,08/13/2012~07/31/2012
pdf15_6.png,extract the lc date in the Commercial Invoice document for the document name pdf15_6.png?,08/13/2012~07/31/2012
pdf15_7.png,extract the lc date in the Commercial Invoice document for the document name pdf15_7.png?,07/24/2012
pdf15_8.png,extract the lc date in the Commercial Invoice document for the document name pdf15_8.png?,07/21/2012
pdf15_10.png,extract the lc date in the Commercial Invoice document for the document name pdf15_10.png?,07/27/2012
pdf13_16.png,extract the lc date in the Commercial Invoice document for the document name pdf13_16.png?,01/05/2004
pdf16_4.png,extract the lc ref no in the Commercial Invoice document for the document name pdf16_4.png?,0279773
pdf10_4.png,extract the lc ref no in the Commercial Invoice document for the document name pdf10_4.png?,NO.:003LM02132820002
pdf10_5.png,extract the lc ref no in the Commercial Invoice document for the document name pdf10_5.png?,NO.003LM02132820002~JH05AH7644
pdf16_4.png,extract the net weight in the Commercial Invoice document for the document name pdf16_4.png?,8
pdf12_4.png,extract the net weight in the Commercial Invoice document for the document name pdf12_4.png?,63.58.16.400
pdf11_4.png,extract the document page no in the Commercial Invoice document for the document name pdf11_4.png?,1
pdf11_5.png,extract the document page no in the Commercial Invoice document for the document name pdf11_5.png?,1
pdf11_6.png,extract the document page no in the Commercial Invoice document for the document name pdf11_6.png?,1
pdf16_4.png,extract the document page no in the Commercial Invoice document for the document name pdf16_4.png?,1
pdf12_4.png,extract the document page no in the Commercial Invoice document for the document name pdf12_4.png?,1
pdf12_5.png,extract the document page no in the Commercial Invoice document for the document name pdf12_5.png?,1
pdf10_4.png,extract the document page no in the Commercial Invoice document for the document name pdf10_4.png?,1
pdf10_5.png,extract the document page no in the Commercial Invoice document for the document name pdf10_5.png?,1
11133_test_jun13_8.png,extract the document page no in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,1
11133_test_jun13_13.png,extract the document page no in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,1
11133_test_jun13_18.png,extract the document page no in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,1
